ID,OPERACION,MSGID,CODIGO,TIEMPOMQ,TIPO,TiempoTransaccion
3323,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A06C4923,0,8/05/2025 16:15,Resp,00:00
3324,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A06C4923,,8/05/2025 16:15,Req,
3325,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A06C37E1,,8/05/2025 16:18,Resp,00:13
3326,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A06C37E1,,8/05/2025 16:18,Req,
3327,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A06C2582,0,8/05/2025 16:16,Resp,00:00
3328,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A06C2582,,8/05/2025 16:16,Req,
3329,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A06BF4A9,,8/05/2025 16:17,Resp,00:07
3330,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A06BF4A9,,8/05/2025 16:17,Req,
3331,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A06BEE10,-22,8/05/2025 16:15,Resp,00:28
3332,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A06BEE10,,8/05/2025 16:15,Req,
3333,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A06BC28B,,8/05/2025 16:16,Resp,00:05
3334,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A06BC28B,,8/05/2025 16:16,Req,
3335,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A06BB27A,,8/05/2025 16:16,Resp,00:06
3336,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A06BB27A,,8/05/2025 16:16,Req,
3337,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A06B6568,0,8/05/2025 16:16,Resp,00:00
3338,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A06B6568,,8/05/2025 16:16,Req,
3339,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A06B1F5D,,8/05/2025 16:16,Resp,00:16
3340,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A06B1F5D,,8/05/2025 16:16,Req,
3341,ConsultarEnviadasMonedaLocalACH_NIC,414D5120464C434F524D455342524B41680ED698A06AF1E3,,8/05/2025 16:17,Resp,00:11
3342,ConsultarEnviadasMonedaLocalACH_NIC,414D5120464C434F524D455342524B41680ED698A06AF1E3,,8/05/2025 16:17,Req,
3343,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A06AF16A,,8/05/2025 16:16,Resp,00:06
3344,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A06AF16A,,8/05/2025 16:16,Req,
3345,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A06AE5BE,,8/05/2025 16:17,Resp,00:04
3346,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A06AE5BE,,8/05/2025 16:17,Req,
3347,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A06A92D8,,8/05/2025 16:17,Resp,00:17
3348,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A06A92D8,,8/05/2025 16:17,Req,
3349,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A06A92C6,,8/05/2025 16:17,Resp,00:05
3350,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A06A92C6,,8/05/2025 16:17,Req,
3351,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A06A69D8,,8/05/2025 16:17,Resp,00:06
3352,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A06A69D8,,8/05/2025 16:17,Req,
3353,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A06A694F,,8/05/2025 16:15,Resp,00:02
3354,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A06A694F,,8/05/2025 16:15,Req,
3355,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A06A5F43,-22,8/05/2025 16:15,Resp,00:28
3356,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A06A5F43,,8/05/2025 16:15,Req,
3357,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A06A1197,,8/05/2025 16:16,Resp,00:04
3358,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A06A1197,,8/05/2025 16:16,Req,
3359,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A06A0F93,,8/05/2025 16:16,Resp,00:17
3360,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A06A0F93,,8/05/2025 16:16,Req,
3361,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A069D62E,,8/05/2025 16:15,Resp,00:19
3362,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A069D62E,,8/05/2025 16:14,Req,
3363,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A069A276,0,8/05/2025 16:15,Resp,00:00
3364,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A069A276,,8/05/2025 16:15,Req,
3365,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A069A26E,0,8/05/2025 16:15,Resp,00:00
3366,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A069A26E,,8/05/2025 16:15,Req,
3367,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A06987E5,0,8/05/2025 16:16,Resp,00:00
3368,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A06987E5,,8/05/2025 16:16,Req,
3369,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A069694F,0,8/05/2025 16:14,Resp,00:00
3370,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A069694F,,8/05/2025 16:14,Req,
3371,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A0696946,0,8/05/2025 16:14,Resp,00:00
3372,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A0696946,,8/05/2025 16:14,Req,
3373,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A0695763,0,8/05/2025 16:15,Resp,00:00
3374,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A0695763,,8/05/2025 16:15,Req,
3375,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A06956A9,0,8/05/2025 16:16,Resp,00:00
3376,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A06956A9,,8/05/2025 16:16,Req,
3377,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A0695647,0,8/05/2025 16:14,Resp,00:01
3378,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A0695647,,8/05/2025 16:14,Req,
3379,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A0692665,,8/05/2025 16:15,Resp,00:14
3380,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A0692665,,8/05/2025 16:15,Req,
3381,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A068E574,,8/05/2025 16:15,Resp,00:23
3382,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A068E574,,8/05/2025 16:15,Req,
3383,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A068E3E3,,8/05/2025 16:16,Resp,00:04
3384,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A068E3E3,,8/05/2025 16:16,Req,
3385,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A068C936,0,8/05/2025 16:14,Resp,00:00
3386,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A068C936,,8/05/2025 16:14,Req,
3387,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A0689EDF,,8/05/2025 16:16,Resp,00:04
3388,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A0689EDF,,8/05/2025 16:16,Req,
3389,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A0689B8E,,8/05/2025 16:15,Resp,00:13
3390,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A0689B8E,,8/05/2025 16:15,Req,
3391,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A06896E7,,8/05/2025 16:16,Resp,00:03
3392,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A06896E7,,8/05/2025 16:16,Req,
3393,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A06891A9,,8/05/2025 16:15,Resp,00:09
3394,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A06891A9,,8/05/2025 16:15,Req,
3395,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A0688B2A,,8/05/2025 16:14,Resp,00:05
3396,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A0688B2A,,8/05/2025 16:14,Req,
3397,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A0686C9C,-22,8/05/2025 16:15,Resp,00:28
3398,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A0686C9C,,8/05/2025 16:15,Req,
3399,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A0685895,0,8/05/2025 16:15,Resp,00:00
3400,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A0685895,,8/05/2025 16:15,Req,
3401,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A068232A,0,8/05/2025 16:13,Resp,00:00
3402,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A068232A,,8/05/2025 16:13,Req,
3403,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A067D9AF,,8/05/2025 16:15,Resp,00:09
3404,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A067D9AF,,8/05/2025 16:15,Req,
3405,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A067D97D,,8/05/2025 16:15,Resp,00:11
3406,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A067D97D,,8/05/2025 16:14,Req,
3407,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A067BF88,0,8/05/2025 16:14,Resp,00:00
3408,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A067BF88,,8/05/2025 16:14,Req,
3409,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A067AFEF,,8/05/2025 16:16,Resp,00:05
3410,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A067AFEF,,8/05/2025 16:16,Req,
3411,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A067AFDB,0,8/05/2025 16:15,Resp,00:01
3412,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A067AFDB,,8/05/2025 16:15,Req,
3413,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A06762F2,0,8/05/2025 16:16,Resp,00:00
3414,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A06762F2,,8/05/2025 16:16,Req,
3415,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A0672DDE,,8/05/2025 16:15,Resp,00:06
3416,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A0672DDE,,8/05/2025 16:15,Req,
3417,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A0672DB4,-22,8/05/2025 16:15,Resp,00:28
3418,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A0672DB4,,8/05/2025 16:15,Req,
3419,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A067282D,0,8/05/2025 16:13,Resp,00:01
3420,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A067282D,,8/05/2025 16:13,Req,
3421,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A066E6B0,-22,8/05/2025 16:15,Resp,00:28
3422,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A066E6B0,,8/05/2025 16:15,Req,
3423,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A066D429,,8/05/2025 16:13,Resp,00:08
3424,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A066D429,,8/05/2025 16:13,Req,
3425,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A066B105,0,8/05/2025 16:12,Resp,00:00
3426,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A066B105,,8/05/2025 16:12,Req,
3427,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A066A6B4,-22,8/05/2025 16:15,Resp,00:28
3428,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A066A6B4,,8/05/2025 16:14,Req,
3429,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A06652C8,-22,8/05/2025 16:15,Resp,00:28
3430,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A06652C8,,8/05/2025 16:15,Req,
3431,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A066205F,,8/05/2025 16:13,Resp,00:08
3432,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A066205F,,8/05/2025 16:13,Req,
3433,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A065AEA7,,8/05/2025 16:14,Resp,00:04
3434,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A065AEA7,,8/05/2025 16:14,Req,
3435,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A0652209,,8/05/2025 16:12,Resp,00:12
3436,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A0652209,,8/05/2025 16:12,Req,
3437,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A06497E5,0,8/05/2025 16:14,Resp,00:00
3438,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A06497E5,,8/05/2025 16:14,Req,
3439,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A0647BC3,,8/05/2025 16:14,Resp,00:17
3440,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A0647BC3,,8/05/2025 16:14,Req,
3441,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A06460CE,,8/05/2025 16:14,Resp,00:18
3442,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A06460CE,,8/05/2025 16:14,Req,
3443,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A064607F,0,8/05/2025 16:13,Resp,00:00
3444,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A064607F,,8/05/2025 16:13,Req,
3445,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A064338C,,8/05/2025 16:13,Resp,00:07
3446,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A064338C,,8/05/2025 16:13,Req,
3447,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A0642667,,8/05/2025 16:12,Resp,00:05
3448,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A0642667,,8/05/2025 16:12,Req,
3449,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A063E8B6,,8/05/2025 16:13,Resp,00:14
3450,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A063E8B6,,8/05/2025 16:13,Req,
3451,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A063A133,0,8/05/2025 16:12,Resp,00:00
3452,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A063A133,,8/05/2025 16:12,Req,
3453,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A063A127,0,8/05/2025 16:11,Resp,00:00
3454,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A063A127,,8/05/2025 16:11,Req,
3455,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A063284A,,8/05/2025 16:12,Resp,00:09
3456,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A063284A,,8/05/2025 16:12,Req,
3457,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A0631DE0,,8/05/2025 16:14,Resp,00:18
3458,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A0631DE0,,8/05/2025 16:13,Req,
3459,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A0630631,,8/05/2025 16:11,Resp,00:09
3460,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A0630631,,8/05/2025 16:11,Req,
3461,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A0630616,0,8/05/2025 16:11,Resp,00:00
3462,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A0630616,,8/05/2025 16:11,Req,
3463,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A062FF27,0,8/05/2025 16:11,Resp,00:00
3464,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A062FF27,,8/05/2025 16:11,Req,
3465,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A062D899,,8/05/2025 16:13,Resp,00:17
3466,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A062D899,,8/05/2025 16:12,Req,
3467,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A062D83D,,8/05/2025 16:12,Resp,00:15
3468,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A062D83D,,8/05/2025 16:11,Req,
3469,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A062B15B,0,8/05/2025 16:12,Resp,00:00
3470,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A062B15B,,8/05/2025 16:12,Req,
3471,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A06291B3,,8/05/2025 16:13,Resp,00:05
3472,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A06291B3,,8/05/2025 16:13,Req,
3473,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A06246FF,,8/05/2025 16:14,Resp,00:18
3474,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A06246FF,,8/05/2025 16:14,Req,
3475,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A0620660,,8/05/2025 16:12,Resp,00:18
3476,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A0620660,,8/05/2025 16:11,Req,
3477,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A061D275,,8/05/2025 16:12,Resp,00:02
3478,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A061D275,,8/05/2025 16:12,Req,
3479,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A061D14D,,8/05/2025 16:11,Resp,00:09
3480,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A061D14D,,8/05/2025 16:11,Req,
3481,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A061B2E9,0,8/05/2025 16:13,Resp,00:00
3482,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A061B2E9,,8/05/2025 16:13,Req,
3483,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A0617592,0,8/05/2025 16:12,Resp,00:00
3484,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A0617592,,8/05/2025 16:12,Req,
3485,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A0614D2E,0,8/05/2025 16:11,Resp,00:01
3486,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A0614D2E,,8/05/2025 16:11,Req,
3487,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A0614BDD,0,8/05/2025 16:13,Resp,00:00
3488,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A0614BDD,,8/05/2025 16:13,Req,
3489,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A060F8F4,,8/05/2025 16:13,Resp,00:14
3490,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A060F8F4,,8/05/2025 16:13,Req,
3491,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A0608F7A,0,8/05/2025 16:11,Resp,00:00
3492,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A0608F7A,,8/05/2025 16:11,Req,
3493,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A0606B73,,8/05/2025 16:11,Resp,00:09
3494,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A0606B73,,8/05/2025 16:11,Req,
3495,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A0606B71,,8/05/2025 16:11,Resp,00:02
3496,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A0606B71,,8/05/2025 16:11,Req,
3497,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A0603FA9,,8/05/2025 16:12,Resp,00:09
3498,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A0603FA9,,8/05/2025 16:12,Req,
3499,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A0603286,,8/05/2025 16:11,Resp,00:04
3500,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A0603286,,8/05/2025 16:11,Req,
3501,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A0603019,0,8/05/2025 16:10,Resp,00:00
3502,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A0603019,,8/05/2025 16:10,Req,
3503,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A05FCFBE,,8/05/2025 16:12,Resp,00:02
3504,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A05FCFBE,,8/05/2025 16:12,Req,
3505,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A05F6176,0,8/05/2025 16:11,Resp,00:00
3506,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A05F6176,,8/05/2025 16:11,Req,
3507,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A05F4205,,8/05/2025 16:09,Resp,00:13
3508,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A05F4205,,8/05/2025 16:09,Req,
3509,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A05F088D,,8/05/2025 16:11,Resp,00:05
3510,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A05F088D,,8/05/2025 16:11,Req,
3511,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A05F0837,0,8/05/2025 16:10,Resp,00:00
3512,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A05F0837,,8/05/2025 16:10,Req,
3513,ConsultarEnviadasMonedaLocalACH_NIC,414D5120464C434F524D455342524B41680ED698A05ED6EE,,8/05/2025 16:12,Resp,00:09
3514,ConsultarEnviadasMonedaLocalACH_NIC,414D5120464C434F524D455342524B41680ED698A05ED6EE,,8/05/2025 16:12,Req,
3515,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A05ED6DD,,8/05/2025 16:12,Resp,00:04
3516,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A05ED6DD,,8/05/2025 16:12,Req,
3517,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A05EBF4A,,8/05/2025 16:10,Resp,00:05
3518,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A05EBF4A,,8/05/2025 16:10,Req,
3519,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A05EB4C9,,8/05/2025 16:11,Resp,00:13
3520,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A05EB4C9,,8/05/2025 16:11,Req,
3521,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A05E7F7B,,8/05/2025 16:10,Resp,00:08
3522,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A05E7F7B,,8/05/2025 16:10,Req,
3523,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A05E7F4E,0,8/05/2025 16:10,Resp,00:01
3524,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A05E7F4E,,8/05/2025 16:10,Req,
3525,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A05E43A5,0,8/05/2025 16:11,Resp,00:01
3526,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A05E43A5,,8/05/2025 16:11,Req,
3527,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A05E2B57,0,8/05/2025 16:10,Resp,00:00
3528,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A05E2B57,,8/05/2025 16:10,Req,
3529,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A05E2B2F,0,8/05/2025 16:09,Resp,00:00
3530,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A05E2B2F,,8/05/2025 16:09,Req,
